Sample,X,Y,Z
881,0.008,0.004,-0.926
882,0.051,-0.004,-0.957
883,0.031,0.020,-0.984
884,0.012,0.023,-0.965
885,-0.059,0.027,-0.934
886,-0.074,0.031,-0.961
887,0.020,0.012,-0.965
888,0.055,0.031,-0.969
889,0.051,0.027,-0.984
890,-0.016,0.000,-0.930
891,-0.035,0.051,-0.918
892,-0.008,-0.020,-0.957
893,-0.035,0.020,-0.918
894,-0.004,0.016,-0.926
895,-0.008,0.008,-0.953
896,0.016,0.020,-0.977
897,0.035,0.016,-0.992
898,-0.023,0.031,-0.953
899,-0.039,0.004,-0.945
900,0.027,0.016,-0.961
901,0.074,0.012,-0.984
902,0.035,0.012,-0.992
903,-0.035,0.027,-0.934
904,-0.043,0.031,-0.938
905,-0.023,0.008,-0.961
906,-0.004,0.004,-0.945
907,0.000,-0.008,-0.965
908,-0.004,0.023,-0.957
909,-0.031,0.031,-0.949
910,-0.020,0.031,-0.961
911,0.020,0.008,-0.953
912,0.012,0.016,-0.938
913,0.027,-0.004,-0.934
914,0.027,-0.004,-0.934
915,0.016,0.020,-0.961
916,-0.004,0.039,-0.941
917,-0.023,-0.004,-0.953
918,0.020,0.035,-0.980
919,-0.008,0.012,-0.953
920,-0.027,0.008,-0.957
921,0.008,0.023,-0.965
922,0.020,0.039,-0.949
923,-0.039,0.035,-0.945
924,0.000,0.023,-0.949
925,0.008,0.008,-0.949
926,0.012,0.000,-0.949
927,0.043,0.004,-0.953
928,0.031,0.027,-0.949
929,-0.016,0.023,-0.965
930,-0.012,0.008,-0.953
931,0.008,0.035,-0.953
932,-0.012,0.004,-0.984
933,-0.035,0.012,-0.957
934,-0.020,0.016,-0.949
935,-0.039,0.031,-0.949
936,-0.012,0.031,-0.957
937,0.059,0.004,-0.977
938,0.062,-0.012,-0.961
939,0.012,0.012,-0.941
940,0.004,0.008,-0.949
941,0.039,-0.004,-0.938
942,0.039,-0.004,-0.957
943,0.016,0.020,-0.961
944,-0.016,0.031,-0.949
945,-0.027,0.020,-0.949
946,0.004,0.016,-0.969
947,0.023,0.004,-0.965
948,-0.020,0.016,-0.957
949,-0.039,0.039,-0.949
950,-0.023,0.020,-0.969
951,0.043,0.004,-0.949
952,0.086,-0.031,-0.949
953,0.020,0.008,-0.945
954,-0.023,0.020,-0.945
955,-0.016,0.039,-0.922
956,-0.004,0.012,-0.973
957,0.043,0.004,-1.016
958,0.031,0.035,-0.973
959,-0.055,0.020,-0.969
960,-0.070,0.035,-0.965
961,0.004,-0.004,-0.926
962,0.004,-0.004,-0.926
963,0.023,0.004,-0.949
964,0.031,0.004,-0.969
965,0.004,0.012,-0.945
966,0.004,0.023,-0.938
967,0.016,0.027,-0.930
968,0.004,0.012,-0.949
969,0.023,0.020,-0.961
970,0.035,0.020,-0.938
971,-0.027,0.023,-0.953
972,-0.039,0.027,-0.977
973,-0.023,0.023,-0.938
974,-0.043,0.027,-0.945
975,-0.016,-0.004,-0.965
976,0.039,0.008,-0.930
977,0.000,0.012,-0.953
978,-0.023,0.031,-0.957
979,-0.004,0.027,-0.926
980,0.020,-0.008,-0.949
981,0.043,-0.008,-0.973
982,0.039,0.023,-0.980
983,-0.012,0.020,-0.977
984,-0.047,0.023,-0.949
985,-0.012,0.020,-0.965
986,0.023,0.000,-0.980
987,-0.008,0.031,-0.945
988,-0.027,0.039,-0.957
989,-0.004,0.043,-0.992
990,0.039,0.020,-0.934
991,0.020,0.000,-0.949
992,-0.004,0.008,-0.965
993,-0.023,0.012,-0.906
994,0.023,0.012,-0.941
995,0.020,0.016,-0.980
996,-0.023,0.027,-0.961
997,-0.027,0.023,-0.969
998,-0.012,0.031,-0.957
999,-0.016,0.016,-0.969
Rate 1343, overflows 0
